Project name,Release,Class name,Size,NR,NAuth,Age,MAX_LOC_ADDED,LOC_ADDED,AVG_LOC_ADDDED,Churn,AVG_CHURN,buggyness
BOOKKEEPER,4.1.1,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/config/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/proto/src/main/java/org/apache/bookkeeper/stream/protocol/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/proto/src/main/java/org/apache/bookkeeper/stream/protocol/util/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/proto/target/generated-sources/protobuf/java/org/apache/bookkeeper/stream/proto/kv/store/FileInfo.java,361,3,1,93,51,109,36,106,35,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Option.java,43,0,0,93,0,0,0,0,0,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/api/src/main/java/org/apache/bookkeeper/api/stream/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/resolver/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/kv/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/router/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/netty/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/proxy/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/stats/ServerStats.java,352,2,2,93,8,15,7,13,6,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/stats/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/coder/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/util/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/common/src/main/java/org/apache/bookkeeper/common/hash/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/tests-common/src/main/java/org/apache/bookkeeper/tests/rpc/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/bk-grpc-name-resolver/src/main/java/org/apache/bookkeeper/grpc/resolver/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/server/src/main/java/org/apache/bookkeeper/stream/cluster/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/server/src/main/java/org/apache/bookkeeper/stream/server/ExitCode.java,40,0,0,44,0,0,0,0,0,no
BOOKKEEPER,4.1.1,stream/server/src/main/java/org/apache/bookkeeper/stream/server/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/server/src/main/java/org/apache/bookkeeper/stream/server/grpc/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/server/src/main/java/org/apache/bookkeeper/stream/server/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/server/src/main/java/org/apache/bookkeeper/stream/server/service/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/server/src/main/java/org/apache/bookkeeper/stream/server/conf/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/functions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/stats/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/util/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/concurrent/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/rate/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/annotations/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/config/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/common/src/main/java/org/apache/distributedlog/io/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/bookkeeper/client/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/api/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/api/subscription/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/api/namespace/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/feature/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/subscription/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/metadata/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/federated/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/logsegment/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/injector/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/selector/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/net/NetUtils.java,219,4,2,15,198,222,55,219,54,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/net/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/auditor/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/bk/LedgerMetadata.java,467,9,3,93,49,273,30,155,17,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/bk/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/acl/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/tools/Tool.java,43,0,0,31,0,0,0,0,0,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/tools/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/util/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/callback/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/lock/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/zk/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/thrift/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/metadata/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/admin/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/logsegment/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/limiter/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/function/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/namespace/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/core/src/main/java/org/apache/distributedlog/config/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/distributedlog/io/dlfs/src/main/java/org/apache/distributedlog/fs/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/mvcc/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/kv/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/checkpoint/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/op/proto/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/rocksdb/checkpoint/fs/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/rocksdb/checkpoint/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/rocksdb/checkpoint/dlog/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/rocksdb/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/journal/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/kv/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/service/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/cluster/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/metadata/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/metadata/stream/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/sc/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/exceptions/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/conf/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/kv/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/grpc/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/grpc/handler/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/grpc/handler/ResponseHandler.java,376,4,2,93,18,51,12,10,2,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/store/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/service/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/cluster/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/sc/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/routing/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,271,0,0,44,0,0,0,0,0,no
BOOKKEEPER,4.1.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,357,1,1,93,8,15,15,-11,-11,no
BOOKKEEPER,4.1.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,0,0,44,0,0,0,0,0,no
BOOKKEEPER,4.1.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,458,1,1,44,4,14,14,7,7,no
BOOKKEEPER,4.1.1,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/net/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/stats/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/MathUtils.java,48,1,1,93,12,15,15,10,10,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ReflectionUtils.java,152,2,1,30,129,152,76,152,76,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/SafeRunnable.java,39,0,0,93,0,0,0,0,0,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/collections/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/validators/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/annotation/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/util/MathUtils.java,48,1,1,93,12,15,15,10,10,no
BOOKKEEPER,4.1.1,bookkeeper-common/src/main/java/org/apache/bookkeeper/util/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/impl/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-http/servlet-http-server/src/main/java/org/apache/bookkeeper/http/servlet/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.1.1,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/package-info.java,89,1,1,15,89,89,89,89,89,no
BOOKKEEPER,4.2.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/annotations/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tests/integration-tests-utils/src/main/java/org/apache/bookkeeper/tests/integration/utils/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tests/integration-tests-topologies/src/main/java/org/apache/bookkeeper/tests/containers/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tests/integration-tests-topologies/src/main/java/org/apache/bookkeeper/tests/containers/wait/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,circe-checksum/src/main/java/com/scurrilous/circe/impl/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,circe-checksum/src/main/java/com/scurrilous/circe/crc/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,circe-checksum/src/main/java/com/scurrilous/circe/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,circe-checksum/src/main/java/com/scurrilous/circe/params/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/verifier/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,43,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,0,45,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,0,0,43,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,108,0,0,3,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0,0,3,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,109,0,0,39,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,260,0,0,44,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1242,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,0,0,43,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,154,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/stats/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,577,0,0,45,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,0,0,43,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,388,0,0,47,0,0,0,0,0,no
