Project name,Release,Class name,Size,NR,NAuth,Age,MAX_LOC_ADDED,LOC_ADDED,AVG_LOC_ADDDED,Churn,AVG_CHURN,buggyness
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerStats.java,280,0,0,190,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,1278,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/ByteBufferOutputStream.java,51,0,0,10,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/NIOServerCnxn.java,1156,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/DatadirCleanupManager.java,192,0,0,12,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooTrace.java,93,0,0,185,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/util/ZxidUtils.java,34,0,0,23,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/util/SerializeUtils.java,141,0,0,164,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/util/VerifyingFileFactory.java,82,0,0,10,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/FinalRequestProcessor.java,422,0,0,212,0,0,0,0,0,yes
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/PrepRequestProcessor.java,716,0,0,212,0,0,0,0,0,yes
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerCnxnFactory.java,139,0,0,66,0,0,0,0,0,yes
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTreeBean.java,61,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTreeMXBean.java,47,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/TraceFormatter.java,123,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerBean.java,143,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,106,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataNode.java,174,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/SessionTracker.java,81,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/NIOServerCnxnFactory.java,326,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/PurgeTxnLog.java,129,0,0,211,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ReadOnlyBean.java,38,0,0,27,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java,59,0,0,89,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,173,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,113,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Observer.java,135,0,0,105,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ServerBean.java,38,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,883,0,0,194,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,127,0,0,105,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,80,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerBean.java,50,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Leader.java,828,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ServerMXBean.java,33,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,115,0,0,105,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,141,0,0,108,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,88,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,42,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ReadOnlyRequestProcessor.java,120,0,0,27,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ReadOnlyZooKeeperServer.java,144,0,0,27,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,157,0,0,171,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,54,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Follower.java,167,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerMXBean.java,41,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Election.java,27,0,0,194,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Learner.java,481,0,0,108,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,31,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/RemotePeerBean.java,45,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerHandler.java,611,0,0,108,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,33,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/CommitProcessor.java,185,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LocalPeerBean.java,79,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Vote.java,106,0,0,194,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ObserverMXBean.java,37,0,0,105,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FastLeaderElection.java,890,0,0,194,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,160,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderBean.java,53,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeer.java,1123,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumStats.java,68,0,0,190,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,34,0,0,108,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,57,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,33,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,271,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/StateSummary.java,57,0,0,23,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,96,0,0,108,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumMXBean.java,34,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderMXBean.java,36,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,77,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumBean.java,44,0,0,181,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,411,0,0,195,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/ZKUtil.java,124,0,0,14,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/Environment.java,100,0,0,155,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/StatsTrack.java,101,0,0,146,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/ClientCnxn.java,1307,0,0,212,0,0,0,0,0,yes
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/Quotas.java,68,0,0,146,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/KeeperException.java,699,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/ClientCnxnSocketNIO.java,339,0,0,54,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/client/StaticHostProvider.java,101,0,0,51,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/client/ConnectStringParser.java,87,0,0,51,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/client/HostProvider.java,61,0,0,51,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-server/src/main/java/org/apache/zookeeper/client/ZooKeeperSaslClient.java,355,0,0,14,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-election/src/test/java/org/apache/zookeeper/recipes/leader/LeaderElectionSupportTest.java,249,0,0,20,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-election/src/main/java/org/apache/zookeeper/recipes/leader/LeaderElectionSupport.java,461,0,0,20,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-election/src/main/java/org/apache/zookeeper/recipes/leader/LeaderElectionAware.java,37,0,0,20,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-election/src/main/java/org/apache/zookeeper/recipes/leader/LeaderOffer.java,84,0,0,20,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-lock/src/test/java/org/apache/zookeeper/recipes/lock/WriteLockTest.java,156,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-lock/src/test/java/org/apache/zookeeper/recipes/lock/ZNodeNameTest.java,59,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,38,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/WriteLock.java,296,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/LockListener.java,38,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,193,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,110,0,0,135,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-queue/src/test/java/org/apache/zookeeper/recipes/queue/DistributedQueueTest.java,286,0,0,106,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-recipes/zookeeper-recipes-queue/src/main/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,313,0,0,106,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/Index.java,38,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JFloat.java,39,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JBoolean.java,50,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JLong.java,38,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/CGenerator.java,130,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JDouble.java,40,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JRecord.java,761,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JFile.java,84,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JByte.java,34,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JMap.java,149,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JType.java,204,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JInt.java,34,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JCompType.java,66,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JBuffer.java,106,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/CppGenerator.java,125,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JVector.java,153,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/CSharpGenerator.java,53,0,0,81,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JString.java,46,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JField.java,140,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/compiler/JavaGenerator.java,57,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/InputArchive.java,43,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/Record.java,32,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/Utils.java,282,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/BinaryOutputArchive.java,146,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/OutputArchive.java,47,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/BinaryInputArchive.java,131,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/RecordReader.java,93,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/src/main/java/org/apache/jute/RecordWriter.java,93,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/target/generated-sources/java/org/apache/jute/compiler/generated/RccConstants.java,88,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/target/generated-sources/java/org/apache/jute/compiler/generated/RccTokenManager.java,833,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/target/generated-sources/java/org/apache/jute/compiler/generated/Token.java,99,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/target/generated-sources/java/org/apache/jute/compiler/generated/SimpleCharStream.java,457,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/target/generated-sources/java/org/apache/jute/compiler/generated/ParseException.java,210,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/target/generated-sources/java/org/apache/jute/compiler/generated/Rcc.java,525,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-jute/target/generated-sources/java/org/apache/jute/compiler/generated/TokenMgrError.java,151,0,0,212,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/BaseSysTest.java,265,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/QuorumPeerInstance.java,276,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/Instance.java,59,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/SimpleSysTest.java,171,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/GenerateLoad.java,711,0,0,211,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/SimpleClient.java,114,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/NoAssignmentException.java,24,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/InstanceManager.java,345,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/NoAvailableContainers.java,28,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/InstanceContainer.java,311,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-it/src/test/java/org/apache/zookeeper/test/system/DuplicateNameException.java,26,0,0,147,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/DeleteTest.java,95,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/WadlTest.java,44,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/GetTest.java,123,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/GetChildrenTest.java,139,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/SessionTest.java,592,0,0,211,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/Base.java,94,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/ExistsTest.java,80,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/CreateTest.java,163,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/RestTestSuite.java,42,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/SetTest.java,155,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/RootTest.java,68,0,0,83,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/RestMain.java,151,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,63,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,412,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,86,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,72,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,135,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,55,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,63,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,106,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,80,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,76,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,55,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,41,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,47,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,51,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,72,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,51,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,106,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,242,0,0,133,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,87,0,0,66,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-zooinspector/src/main/java/org/apache/zookeeper/inspector/manager/Pair.java,162,0,0,89,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-zooinspector/src/main/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,43,0,0,89,0,0,0,0,0,no
ZOOKEEPER,3.3.4,zookeeper-contrib/zookeeper-contrib-zooinspector/src/main/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,33,0,0,89,0,0,0,0,0,no
