Dataset,#TrainingRelease,%training (data on training / total data),%Defective in training,%Defective in testing,classifier,balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,Random Forest,SMOTE,false,THRESH,34.0,103.0,213.0,40.0,0.24817518248175183,0.4594594594594595,0.5667550461854259,0.10068694165833518
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,NaiveBayes,SMOTE,false,THRESH,2.0,24.0,366.0,20.0,0.07692307692307693,0.09090909090909091,0.5146853146853146,0.0270502361528562
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,IBk,SMOTE,false,THRESH,14.0,81.0,309.0,8.0,0.14736842105263157,0.6363636363636364,0.7143356643356643,0.16709067781210235
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,Random Forest,SMOTE,false,THRESH,19.0,187.0,203.0,3.0,0.09223300970873786,0.8636363636363636,0.6920745920745921,0.07766990291262132
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,NaiveBayes,SMOTE,false,THRESH,0.0,17.0,400.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,IBk,SMOTE,false,THRESH,0.0,73.0,344.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,Random Forest,SMOTE,false,THRESH,0.0,184.0,233.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,NaiveBayes,SMOTE,false,THRESH,0.0,11.0,407.0,4.0,0.0,0.0,0.4868421052631579,-0.014098045498236698
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,IBk,SMOTE,false,THRESH,0.0,74.0,344.0,4.0,0.0,0.0,0.41148325358851673,-0.018314565029080878
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,Random Forest,SMOTE,false,THRESH,2.0,147.0,271.0,2.0,0.013422818791946308,0.5,0.5741626794258373,0.007826553476188906
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,NaiveBayes,SMOTE,false,THRESH,0.0,5.0,412.0,4.0,0.0,0.0,0.4940047961630695,-0.010669511869829503
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,IBk,SMOTE,false,THRESH,3.0,50.0,367.0,1.0,0.05660377358490566,0.75,0.8150479616306955,0.08916981292156281
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,Random Forest,SMOTE,false,THRESH,3.0,110.0,307.0,1.0,0.02654867256637168,0.75,0.74310551558753,0.03354497135648275
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,NaiveBayes,SMOTE,false,SENS,110.0,42.0,0.0,0.0,0.7236842105263158,1.0,0.6609307359307359,0.0
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,IBk,SMOTE,false,SENS,92.0,30.0,12.0,18.0,0.7540983606557377,0.8363636363636363,0.55,0.13390313390313405
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,Random Forest,SMOTE,false,SENS,110.0,42.0,0.0,0.0,0.7236842105263158,1.0,0.6098484848484849,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,NaiveBayes,SMOTE,false,SENS,45.0,0.0,0.0,131.0,1.0,0.2556818181818182,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,IBk,SMOTE,false,SENS,146.0,0.0,0.0,30.0,1.0,0.8295454545454546,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,Random Forest,SMOTE,false,SENS,175.0,0.0,0.0,1.0,1.0,0.9943181818181818,NaN,0.0
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,NaiveBayes,SMOTE,false,SENS,17.0,7.0,89.0,63.0,0.7083333333333334,0.2125,0.5317708333333333,0.14823008849557526
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,IBk,SMOTE,false,SENS,64.0,75.0,21.0,16.0,0.460431654676259,0.8,0.4747395833333333,0.01766437684003925
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,Random Forest,SMOTE,false,SENS,80.0,96.0,0.0,0.0,0.45454545454545453,1.0,0.44453125,0.0
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,NaiveBayes,SMOTE,false,SENS,17.0,54.0,134.0,15.0,0.23943661971830985,0.53125,0.6469414893617021,0.16206668138661975
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,IBk,SMOTE,false,SENS,28.0,127.0,61.0,4.0,0.18064516129032257,0.875,0.5821143617021277,0.07687379884689301
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,Random Forest,SMOTE,false,SENS,32.0,174.0,14.0,0.0,0.1553398058252427,1.0,0.6107878989361702,0.022871145599346526
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,NaiveBayes,SMOTE,false,SENS,7.0,10.0,163.0,45.0,0.4117647058823529,0.1346153846153846,0.5354046242774566,0.1004579486806716
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,IBk,SMOTE,false,SENS,19.0,68.0,105.0,33.0,0.21839080459770116,0.36538461538461536,0.4908292574477546,-0.0224051828856797
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,Random Forest,SMOTE,false,SENS,37.0,93.0,80.0,15.0,0.2846153846153846,0.7115384615384616,0.5387950200088928,0.11410864017499095
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,NaiveBayes,SMOTE,false,SENS,5.0,25.0,209.0,9.0,0.16666666666666666,0.35714285714285715,0.5892857142857143,0.16282764098490848
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,IBk,SMOTE,false,SENS,10.0,68.0,166.0,4.0,0.1282051282051282,0.7142857142857143,0.7098595848595849,0.13454827452500992
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,Random Forest,SMOTE,false,SENS,11.0,122.0,112.0,3.0,0.08270676691729323,0.7857142857142857,0.6738400488400489,0.05291457900525478
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,NaiveBayes,SMOTE,false,SENS,3.0,3.0,231.0,11.0,0.5,0.21428571428571427,0.5735653235653235,0.2754590984974966
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,IBk,SMOTE,false,SENS,10.0,25.0,209.0,4.0,0.2857142857142857,0.7142857142857143,0.8166971916971917,0.35624776226279964
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,Random Forest,SMOTE,false,SENS,12.0,113.0,121.0,2.0,0.096,0.8571428571428571,0.8536324786324786,0.07916828102802528
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,NaiveBayes,SMOTE,false,SENS,5.0,33.0,228.0,10.0,0.13157894736842105,0.3333333333333333,0.5518518518518518,0.12010676156583591
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,IBk,SMOTE,false,SENS,3.0,68.0,193.0,12.0,0.04225352112676056,0.2,0.5486590038314176,-0.021938350458205705
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,Random Forest,SMOTE,false,SENS,13.0,152.0,109.0,2.0,0.07878787878787878,0.8666666666666667,0.6279693486590038,0.04976525821596252
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,NaiveBayes,SMOTE,false,SENS,2.0,3.0,238.0,38.0,0.4,0.05,0.620798755186722,0.059126173948550756
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,IBk,SMOTE,false,SENS,21.0,67.0,174.0,19.0,0.23863636363636365,0.525,0.6352697095435684,0.16461559734513273
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,Random Forest,SMOTE,false,SENS,28.0,131.0,110.0,12.0,0.1761006289308176,0.7,0.5837136929460581,0.06981643093590124
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,NaiveBayes,SMOTE,false,SENS,15.0,10.0,237.0,73.0,0.6,0.17045454545454544,0.6904674273095326,0.1688835749514274
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,SMOTE,false,SENS,23.0,35.0,212.0,65.0,0.39655172413793105,0.26136363636363635,0.5549779168200221,0.1344116583122321
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,SMOTE,false,SENS,57.0,103.0,144.0,31.0,0.35625,0.6477272727272727,0.6050791313949209,0.18262927895120165
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,SMOTE,false,SENS,5.0,1.0,251.0,86.0,0.8333333333333334,0.054945054945054944,0.6621097156811443,0.07265608005220808
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,SMOTE,false,SENS,28.0,81.0,171.0,63.0,0.25688073394495414,0.3076923076923077,0.5112942612942613,-0.012919896640826812
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,SMOTE,false,SENS,63.0,135.0,117.0,28.0,0.3181818181818182,0.6923076923076923,0.5964372928658643,0.11383557084211683
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,NaiveBayes,SMOTE,false,SENS,24.0,58.0,278.0,22.0,0.2926829268292683,0.5217391304347826,0.7380628881987578,0.26097891274908097
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,IBk,SMOTE,false,SENS,22.0,130.0,206.0,24.0,0.14473684210526316,0.4782608695652174,0.5525685817805382,0.045805488873029196
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,Random Forest,SMOTE,false,SENS,39.0,205.0,131.0,7.0,0.1598360655737705,0.8478260869565217,0.6490036231884058,0.08318616130054794
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,NaiveBayes,SMOTE,false,SENS,1.0,5.0,355.0,21.0,0.16666666666666666,0.045454545454545456,0.5236742424242424,0.04792944785275986
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,IBk,SMOTE,false,SENS,5.0,61.0,299.0,17.0,0.07575757575757576,0.22727272727272727,0.4962121212121212,0.02982547538421427
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,Random Forest,SMOTE,false,SENS,9.0,131.0,229.0,13.0,0.06428571428571428,0.4090909090909091,0.6057449494949495,0.012849041705548929
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,NaiveBayes,SMOTE,false,SENS,2.0,5.0,368.0,10.0,0.2857142857142857,0.16666666666666666,0.6127122430741734,0.1919686581782567
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,IBk,SMOTE,false,SENS,7.0,83.0,290.0,5.0,0.07777777777777778,0.5833333333333334,0.6557193923145666,0.08703853408784726
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,Random Forest,SMOTE,false,SENS,11.0,134.0,239.0,1.0,0.07586206896551724,0.9166666666666666,0.887846291331546,0.08759764767839907
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,NaiveBayes,SMOTE,false,SENS,1.0,7.0,362.0,16.0,0.125,0.058823529411764705,0.5985174557627929,0.05331627212625289
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,IBk,SMOTE,false,SENS,9.0,55.0,314.0,8.0,0.140625,0.5294117647058824,0.7250119560019129,0.1640426263320728
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,Random Forest,SMOTE,false,SENS,13.0,102.0,267.0,4.0,0.11304347826086956,0.7647058823529411,0.8162761039375099,0.13022405509969828
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,NaiveBayes,SMOTE,false,SENS,7.0,4.0,312.0,67.0,0.6363636363636364,0.0945945945945946,0.536456551488197,0.12156589048918193
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,IBk,SMOTE,false,SENS,14.0,51.0,265.0,60.0,0.2153846153846154,0.1891891891891892,0.5160793705097503,0.02915451895043722
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,Random Forest,SMOTE,false,SENS,27.0,81.0,235.0,47.0,0.25,0.36486486486486486,0.5880516592541909,0.09229762164521034
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,NaiveBayes,SMOTE,false,SENS,2.0,24.0,366.0,20.0,0.07692307692307693,0.09090909090909091,0.6201631701631701,0.0270502361528562
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,IBk,SMOTE,false,SENS,14.0,81.0,309.0,8.0,0.14736842105263157,0.6363636363636364,0.7455710955710956,0.16709067781210235
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,Random Forest,SMOTE,false,SENS,13.0,171.0,219.0,9.0,0.07065217391304347,0.5909090909090909,0.6755827505827506,0.03407314785870576
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,NaiveBayes,SMOTE,false,SENS,0.0,17.0,400.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,IBk,SMOTE,false,SENS,0.0,73.0,344.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,Random Forest,SMOTE,false,SENS,0.0,130.0,287.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,NaiveBayes,SMOTE,false,SENS,0.0,11.0,407.0,4.0,0.0,0.0,0.9204545454545454,-0.014098045498236698
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,IBk,SMOTE,false,SENS,0.0,74.0,344.0,4.0,0.0,0.0,0.354366028708134,-0.018314565029080878
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,Random Forest,SMOTE,false,SENS,2.0,108.0,310.0,2.0,0.01818181818181818,0.5,0.6202153110047847,0.01710849496061665
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,NaiveBayes,SMOTE,false,SENS,0.0,5.0,412.0,4.0,0.0,0.0,0.9394484412470024,-0.010669511869829503
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,IBk,SMOTE,false,SENS,3.0,50.0,367.0,1.0,0.05660377358490566,0.75,0.8273381294964028,0.08916981292156281
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,Random Forest,SMOTE,false,SENS,3.0,72.0,345.0,1.0,0.04,0.75,0.8570143884892086,0.058973024281208514
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,NaiveBayes,NONE,true,NONE,110.0,42.0,0.0,0.0,0.7236842105263158,1.0,0.6038961038961039,0.0
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,IBk,NONE,true,NONE,109.0,35.0,7.0,1.0,0.7569444444444444,0.990909090909091,0.6555194805194805,0.21016166281755203
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,Random Forest,NONE,true,NONE,107.0,33.0,9.0,3.0,0.7642857142857142,0.9727272727272728,0.6502164502164502,0.24000000000000019
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,NaiveBayes,NONE,true,NONE,97.0,0.0,0.0,79.0,1.0,0.5511363636363636,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,IBk,NONE,true,NONE,168.0,0.0,0.0,8.0,1.0,0.9545454545454546,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,Random Forest,NONE,true,NONE,161.0,0.0,0.0,15.0,1.0,0.9147727272727273,NaN,0.0
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,NaiveBayes,NONE,true,NONE,49.0,74.0,22.0,31.0,0.3983739837398374,0.6125,0.38893229166666665,-0.1515453639082752
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,IBk,NONE,true,NONE,72.0,90.0,6.0,8.0,0.4444444444444444,0.9,0.39798177083333336,-0.03454894433781189
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,Random Forest,NONE,true,NONE,73.0,88.0,8.0,7.0,0.453416149068323,0.9125,0.41328125,-0.003842459173871264
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,NaiveBayes,NONE,true,NONE,16.0,45.0,143.0,16.0,0.26229508196721313,0.5,0.6732878989361702,0.1894177337521142
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,IBk,NONE,true,NONE,30.0,130.0,58.0,2.0,0.1875,0.9375,0.6260804521276596,0.09250000000000005
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,Random Forest,NONE,true,NONE,30.0,140.0,48.0,2.0,0.17647058823529413,0.9375,0.6486037234042553,0.06912991656734208
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,NaiveBayes,NONE,true,NONE,11.0,13.0,160.0,41.0,0.4583333333333333,0.21153846153846154,0.5294019564250778,0.16803615447822526
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,IBk,NONE,true,NONE,23.0,78.0,95.0,29.0,0.22772277227722773,0.4423076923076923,0.50138950644731,-0.006437857949082279
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,Random Forest,NONE,true,NONE,18.0,57.0,116.0,34.0,0.24,0.34615384615384615,0.5692530013339262,0.014440433212996302
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,NaiveBayes,NONE,true,NONE,5.0,26.0,208.0,9.0,0.16129032258064516,0.35714285714285715,0.5677655677655677,0.15662650602409656
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,IBk,NONE,true,NONE,10.0,94.0,140.0,4.0,0.09615384615384616,0.7142857142857143,0.6501831501831502,0.07771706132361875
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,Random Forest,NONE,true,NONE,9.0,75.0,159.0,5.0,0.10714285714285714,0.6428571428571429,0.6978021978021978,0.09620991253644301
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,NaiveBayes,NONE,true,NONE,3.0,10.0,224.0,11.0,0.23076923076923078,0.21428571428571427,0.5695970695970696,0.17751105495893868
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,IBk,NONE,true,NONE,9.0,14.0,220.0,5.0,0.391304347826087,0.6428571428571429,0.8105921855921856,0.44772620721987794
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,Random Forest,NONE,true,NONE,8.0,5.0,229.0,6.0,0.6153846153846154,0.5714285714285714,0.9522283272283272,0.5691724573594447
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,NaiveBayes,NONE,true,NONE,3.0,11.0,250.0,12.0,0.21428571428571427,0.2,0.5386973180076629,0.16297468354430333
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,IBk,NONE,true,NONE,3.0,52.0,209.0,12.0,0.05454545454545454,0.2,0.5839080459770115,3.3955857385403287E-4
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,Random Forest,NONE,true,NONE,4.0,31.0,230.0,11.0,0.11428571428571428,0.26666666666666666,0.6928480204342273,0.09082352941176494
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,NaiveBayes,NONE,true,NONE,3.0,4.0,237.0,37.0,0.42857142857142855,0.075,0.5933609958506224,0.08903297224638244
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,IBk,NONE,true,NONE,13.0,55.0,186.0,27.0,0.19117647058823528,0.325,0.541804979253112,0.07491568973823677
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,Random Forest,NONE,true,NONE,6.0,34.0,207.0,34.0,0.15,0.15,0.6096473029045644,0.008921161825726064
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,NaiveBayes,NONE,true,NONE,5.0,6.0,241.0,83.0,0.45454545454545453,0.056818181818181816,0.7030042326094957,0.045278427103013365
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,NONE,true,NONE,24.0,31.0,216.0,64.0,0.43636363636363634,0.2727272727272727,0.5655134339344866,0.16742969260954849
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,NONE,true,NONE,13.0,12.0,235.0,75.0,0.52,0.14772727272727273,0.6380198748619801,0.1288297713346287
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,NONE,true,NONE,1.0,0.0,252.0,90.0,1.0,0.01098901098901099,0.6212715855572999,0.01606425702811246
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,NONE,true,NONE,14.0,35.0,217.0,77.0,0.2857142857142857,0.15384615384615385,0.405982905982906,0.01754385964912273
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,NONE,true,NONE,5.0,11.0,241.0,86.0,0.3125,0.054945054945054944,0.6236263736263736,0.015330432981147623
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,NaiveBayes,NONE,true,NONE,19.0,21.0,315.0,27.0,0.475,0.41304347826086957,0.7196881469979296,0.3714520773344302
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,IBk,NONE,true,NONE,21.0,95.0,241.0,25.0,0.1810344827586207,0.45652173913043476,0.5806159420289855,0.10489728969772706
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,Random Forest,NONE,true,NONE,18.0,78.0,258.0,28.0,0.1875,0.391304347826087,0.6408837991718427,0.10834140755747362
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,NaiveBayes,NONE,true,NONE,0.0,0.0,360.0,22.0,NaN,0.0,0.47531565656565655,0.0
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,IBk,NONE,true,NONE,2.0,78.0,282.0,20.0,0.025,0.09090909090909091,0.4768308080808081,-0.05620133167814017
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,Random Forest,NONE,true,NONE,2.0,69.0,291.0,20.0,0.028169014084507043,0.09090909090909091,0.4909722222222222,-0.04925621875192905
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,NaiveBayes,NONE,true,NONE,0.0,1.0,372.0,12.0,0.0,0.0,0.5379803395889187,-0.004818309576390257
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,IBk,NONE,true,NONE,1.0,32.0,341.0,11.0,0.030303030303030304,0.08333333333333333,0.64890527256479,-0.0013306719893553644
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,Random Forest,NONE,true,NONE,1.0,29.0,344.0,11.0,0.03333333333333333,0.08333333333333333,0.6356121537086684,0.003236245954691743
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,NaiveBayes,NONE,true,NONE,0.0,0.0,369.0,17.0,NaN,0.0,0.4490674318507891,0.0
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,IBk,NONE,true,NONE,2.0,31.0,338.0,15.0,0.06060606060606061,0.11764705882352941,0.5216005101227483,0.0232148751237759
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,Random Forest,NONE,true,NONE,2.0,13.0,356.0,15.0,0.13333333333333333,0.11764705882352941,0.5357085923800414,0.08731633170072566
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,NaiveBayes,NONE,true,NONE,2.0,0.0,316.0,72.0,1.0,0.02702702702702703,0.4509921313718782,0.043075245365321584
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,IBk,NONE,true,NONE,3.0,12.0,304.0,71.0,0.2,0.04054054054054054,0.4637786520697913,0.0036934441366571406
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,Random Forest,NONE,true,NONE,5.0,10.0,306.0,69.0,0.3333333333333333,0.06756756756756757,0.5148178241532672,0.05170821791320413
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,NaiveBayes,NONE,true,NONE,0.0,5.0,385.0,22.0,0.0,0.0,0.40087412587412585,-0.020176082171679672
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,IBk,NONE,true,NONE,6.0,40.0,350.0,16.0,0.13043478260869565,0.2727272727272727,0.591025641025641,0.11234225915666346
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,Random Forest,NONE,true,NONE,5.0,41.0,349.0,17.0,0.10869565217391304,0.22727272727272727,0.5776806526806527,0.08064019698368718
